YY,JD,TM,Rn,LE,H,G_1,G_2,PAR,Air T,Soil T1_0,Soil T1_5,Soil T1_10,Soil T2_0,Soil T2_5,Soil T2_10,RH,Rain,WD,WS,u*,FCO2,FH2O
,,(AST),(W m-2),(W m-2),(W m-2),(W m-2),(W m-2),(microE m-2 s-1),(C),(C),(C),(C),(C),(C),(C),(%),(mm),(d),(m s-1),(m s-1),(gC m-2 hr-1),(mg m-2 s-1)
2002,141,1900,-99.99,5.48,22.69,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,49,5.77,0.27,-0.03,2.18
2002,141,1930,-99.99,4.8,18.83,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,48,5.53,0.27,-0.04,1.91
2002,141,2000,-99.99,3.42,11.67,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,47,5.06,0.26,-0.04,1.36
2002,141,2030,-99.99,1.98,3.41,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,45,4.71,0.22,-0.04,0.79
2002,141,2100,-99.99,1.45,2.58,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,43,5.17,0.25,-0.03,0.58
2002,141,2130,-99.99,0.57,-0.02,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,45,4.72,0.22,-0.04,0.23
2002,141,2200,-99.99,-0.37,-4.23,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,42,4.21,0.19,-0.03,-0.15
2002,141,2230,-99.99,-0.79,-6.16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,40,4.13,0.18,-0.03,-0.31
2002,141,2300,-99.99,-1.11,-8.2,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,42,4.37,0.2,-0.03,-0.44
2002,141,2330,-99.99,-1.21,-8.1,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,43,4.15,0.19,-0.03,-0.48
2002,142,0,-99.99,-1.6,-9.5,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,45,3.72,0.17,-0.03,-0.64
2002,142,30,-99.99,-1.82,-10.22,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,42,3.8,0.17,-0.02,-0.72
2002,142,100,-99.99,-1.85,-9.28,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,46,3.43,0.17,-0.03,-0.73
2002,142,130,-99.99,-1.94,-9.06,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,43,2.95,0.14,-0.03,-0.77
2002,142,200,-99.99,-1.64,-7.86,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,41,2.77,0.11,-0.02,-0.65
2002,142,230,-99.99,-1.54,-6.74,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,35,2.18,0.09,-0.02,-0.61
2002,142,300,-99.99,-1.76,-8.19,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,26,2.51,0.11,-0.01,-0.7
2002,142,330,-99.99,-1.41,-7.07,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,21,2.84,0.13,-0.01,-0.56
2002,142,400,-99.99,-1.47,-6.91,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,26,3.34,0.17,-0.02,-0.58
2002,142,430,-99.99,-1.43,-6.39,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,31,3.74,0.18,-0.03,-0.57
2002,142,500,-99.99,-0.59,-3.04,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,36,4.03,0.18,-0.03,-0.23
2002,142,530,-99.99,-0.14,-3.07,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,35,4.32,0.21,-0.04,-0.05
2002,142,600,-99.99,0.84,0.02,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,37,4.16,0.19,-0.03,0.33
2002,142,630,-99.99,1.9,3.6,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,39,3.86,0.17,-0.04,0.75
2002,142,700,-99.99,3.4,10.42,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,46,4.03,0.19,-0.05,1.35
2002,142,730,-99.99,4.83,14.86,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,44,4.39,0.21,-0.05,1.92
2002,142,800,-99.99,6.05,16.31,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,43,4.57,0.22,-0.05,2.4
2002,142,830,-99.99,6.79,19.25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,44,4.5,0.22,-0.06,2.7
2002,142,900,-99.99,7.09,17.94,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,43,4.23,0.21,-0.06,2.82
2002,142,930,-99.99,6.74,14.51,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,41,4.04,0.21,-0.06,2.68
2002,142,1000,-99.99,8.09,18.33,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,48,4.94,0.23,-0.04,3.22
2002,142,1030,-99.99,10.06,24.64,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,50,4.93,0.26,-0.06,4.01
2002,142,1100,-99.99,10.12,25.63,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,50,4.92,0.25,-0.06,4.03
2002,142,1130,-99.99,9.63,24.81,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,51,4.47,0.22,-0.06,3.83
2002,142,1200,-99.99,9.2,20.56,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,43,4.22,0.22,-0.06,3.66
2002,142,1230,-99.99,6.85,3.5,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,36,4.7,0.22,-0.05,2.73
2002,142,1300,-99.99,7.86,5.82,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,39,4.82,0.23,-0.05,3.13
2002,142,1330,-99.99,9.67,12.01,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,44,4.93,0.24,-0.05,3.86
2002,142,1400,-99.99,11.48,18.21,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,49,5.03,0.26,-0.05,4.58
2002,142,1430,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
2002,142,1500,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
2002,142,1530,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
2002,142,1600,73,-99.99,-99.99,35.46,46.07,1093,1.55,-3.84,-4.42,-4.93,-3.88,-99.99,-5.03,84.5,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,142,1630,46.12,-99.99,-99.99,38.97,49.57,1057,1.56,-3.84,-4.41,-4.93,-3.91,-99.99,-5.05,84,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,142,1700,15.86,-99.99,-99.99,43.65,44.55,988,1.69,-3.82,-4.4,-4.94,-3.94,-99.99,-5.08,82.4,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,142,1730,-19.67,10.41,6.12,44.06,44.62,917,1.69,-3.8,-4.38,-4.92,-3.93,-99.99,-5.07,81.8,0,43,5.38,0.26,-0.04,4.15
2002,142,1800,-59.35,10.31,5.87,46.18,38.59,845,1.7,-3.79,-4.36,-4.92,-3.93,-99.99,-5.07,81.2,0,45,5.5,0.27,-0.04,4.11
2002,142,1830,-90.8,10.19,2.62,44.71,24.5,769,1.65,-3.78,-4.35,-4.9,-3.92,-99.99,-5.06,81.4,0,44,5.42,0.27,-0.05,4.06
2002,142,1900,-124.1,8.32,-0.74,36.26,10.52,683.7,1.56,-3.77,-4.34,-4.87,-3.87,-99.99,-5.03,82.1,0,41,5.43,0.27,-0.05,3.32
2002,142,1930,-135.7,8.59,-2.12,29,6.21,605.2,1.58,-3.77,-4.34,-4.88,-3.88,-99.99,-5.04,81.9,0,44,5.39,0.27,-0.05,3.43
2002,142,2000,-129.8,7.72,-4.11,19.53,2.11,525.9,1.52,-3.77,-4.33,-4.88,-3.88,-99.99,-5.04,82.1,0,44,5.11,0.26,-0.05,3.08
2002,142,2030,-122.4,6.82,-7.91,12.44,-1.48,452,1.41,-3.76,-4.31,-4.85,-3.86,-99.99,-5.01,82.2,0,41,5.34,0.25,-0.04,2.72
2002,142,2100,-111.7,7.69,-14.29,6.57,-3.79,384.2,1.43,-3.77,-4.31,-4.84,-3.85,-99.99,-5.01,81,0,44,5.58,0.28,-0.04,3.07
2002,142,2130,-120.4,7.19,-16.54,1.52,-6.94,318.8,1.27,-3.77,-4.31,-4.84,-3.86,-99.99,-5.01,80.8,0,45,5.4,0.26,-0.04,2.86
2002,142,2200,-128.3,5.68,-13.81,-3.2,-7.28,271.9,1.12,-3.8,-4.33,-4.86,-3.89,-99.99,-5,80.8,0,54,4.59,0.23,-0.04,2.26
2002,142,2230,-116.6,3.73,-12.82,-10.03,-2.82,228,0.71,-3.79,-4.31,-4.85,-3.87,-99.99,-4.99,82.4,0,51,4.04,0.19,-0.03,1.49
2002,142,2300,-93.6,4.35,-19.29,-9.24,-0.51,176.6,0.68,-3.8,-4.32,-4.85,-3.88,-99.99,-4.99,80.9,0,51,4.44,0.21,-0.03,1.73
2002,142,2330,-65.83,2.38,-13.42,-6.08,1.21,141.9,0.17,-3.79,-4.3,-4.83,-3.85,-99.99,-4.99,83.2,0,45,4.28,0.18,-0.02,0.95
2002,143,0,-57.68,2.76,-18.24,-4.18,3.42,102.7,-0.13,-3.8,-4.3,-4.81,-3.83,-99.99,-4.99,84.7,0,43,4.84,0.22,-0.03,1.1
2002,143,30,-54.26,2.87,-19.19,-2.92,5.12,87.9,-0.2,-3.81,-4.32,-4.82,-3.84,-99.99,-4.98,84.2,0,47,4.79,0.22,-0.03,1.14
2002,143,100,-48.73,2.7,-20.87,-1.84,6.05,86.4,-0.23,-3.83,-4.33,-4.83,-3.85,-99.99,-4.99,83.7,0,49,4.8,0.22,-0.03,1.08
2002,143,130,-42.39,2.2,-20.16,-0.86,6.23,85.3,-0.4,-3.84,-4.33,-4.82,-3.85,-99.99,-5,84.1,0,47,4.9,0.22,-0.03,0.87
2002,143,200,-33.61,1.41,-17.62,-0.37,5.43,81.9,-0.64,-3.85,-4.34,-4.82,-3.86,-99.99,-5,85,0,46,4.46,0.19,-0.03,0.56
2002,143,230,-17.72,1.86,-18.81,-0.03,3.38,89.6,-0.65,-3.86,-4.35,-4.84,-3.87,-99.99,-5.01,84.4,0,48,4.63,0.2,-0.02,0.74
2002,143,300,1.85,1.42,-15.6,0.59,1.63,108.7,-0.8,-3.87,-4.36,-4.84,-3.89,-99.99,-5.01,84.9,0,48,4.42,0.19,-0.02,0.57
2002,143,330,23.61,1.85,-18.96,1.48,0.28,138.8,-0.81,-3.87,-4.36,-4.83,-3.9,-99.99,-5.02,85.1,0,45,4.76,0.22,-0.03,0.74
2002,143,400,50.07,2.93,-16.41,2.48,-0.6,176.8,-0.63,-3.89,-4.37,-4.83,-3.91,-99.99,-5.02,84.3,0,49,4.86,0.24,-0.03,1.17
2002,143,430,77.4,2.79,-10.53,4.69,-2.72,225.2,-0.52,-3.89,-4.37,-4.83,-3.92,-99.99,-5.03,84,0,50,5.07,0.24,-0.03,1.11
2002,143,500,107.1,3.67,-8.67,5.26,-4.14,280.3,-0.37,-3.9,-4.37,-4.83,-3.93,-99.99,-5.02,83.6,0,52,4.93,0.23,-0.03,1.46
2002,143,530,140.8,4.06,-6.32,4.41,3.39,351.4,-0.22,-3.91,-4.38,-4.83,-3.94,-99.99,-5.03,83.3,0,49,4.87,0.23,-0.04,1.62
2002,143,600,177.1,5,-3.25,4,14.09,425.9,-0.09,-3.91,-4.38,-4.83,-3.94,-99.99,-5.03,83.4,0,52,4.73,0.23,-0.04,1.99
2002,143,630,213.3,5.88,0.57,4.62,15.06,508.5,0.13,-3.91,-4.38,-4.83,-3.93,-99.99,-5.02,83.5,0,54,5.06,0.25,-0.04,2.34
2002,143,700,247.4,6.9,-1.04,6,13.56,595.8,0.44,-3.91,-4.38,-4.84,-3.93,-99.99,-5.02,83,0,59,5.05,0.25,-0.04,2.75
2002,143,730,278.3,8.7,2.91,7.49,11.69,683.4,0.73,-3.91,-4.38,-4.84,-3.92,-99.99,-5.01,82.9,0,60,4.95,0.26,-0.04,3.46
2002,143,800,305.7,8.23,7.93,8.26,9.3,771,0.99,-3.91,-4.39,-4.83,-3.91,-99.99,-5.01,82.9,0,56,4.97,0.25,-0.04,3.28
2002,143,830,329.5,9.2,4.7,6.37,6.97,854,1.29,-3.9,-4.38,-4.82,-3.89,-99.99,-5,81.5,0,59,5.06,0.26,-0.04,3.66
2002,143,900,349.9,8.74,0.27,6.24,10.27,933,1.52,-3.88,-4.38,-4.82,-3.88,-99.99,-5,80.4,0,67,5.18,0.23,-0.03,3.48
2002,143,930,369.7,9.75,7.64,6.91,27.14,1008,1.63,-3.89,-4.39,-4.84,-3.87,-99.99,-5,80.9,0,72,4.76,0.22,-0.03,3.88
2002,143,1000,389.1,8.57,3.7,12.77,41.09,1076,1.61,-3.89,-4.39,-4.84,-3.85,-99.99,-4.98,81.7,0,67,5.34,0.24,-0.03,3.41
2002,143,1030,405.8,10.27,8.43,32.93,55.07,1129,1.72,-3.88,-4.39,-4.83,-3.82,-99.99,-4.97,81.8,0,63,5.59,0.27,-0.03,4.09
2002,143,1100,417,11.18,8.84,52.75,66.97,1180,1.84,-3.87,-4.39,-4.82,-3.81,-99.99,-4.96,81.3,0,63,5.58,0.28,-0.04,4.46
2002,143,1130,422.5,13.03,7.41,75.9,71.4,1224,1.91,-3.87,-4.39,-4.82,-3.8,-99.99,-4.94,80.9,0,66,5.61,0.28,-0.03,5.19
2002,143,1200,420.5,11.05,7.39,86.5,73,1258,1.92,-3.86,-4.37,-4.81,-3.78,-99.99,-4.92,81.2,0,70,5.74,0.27,-0.02,4.4
2002,143,1230,410.5,10.54,8.64,83.1,70.8,1280,1.85,-3.82,-4.35,-4.78,-3.76,-99.99,-4.9,82,0,68,6.04,0.28,-0.02,4.2
2002,143,1300,393.3,12.72,11.97,76.8,66.67,1285,1.87,-3.81,-4.34,-4.77,-3.74,-99.99,-4.89,81.9,0,65,6.28,0.3,-0.02,5.07
2002,143,1330,367.4,15.18,13.38,69.37,69.58,1284,2.05,-3.8,-4.33,-4.77,-3.72,-99.99,-4.89,80.1,0,71,6.18,0.31,-0.02,6.05
2002,143,1400,335.2,15.1,10.06,63.07,74,1274,2.12,-3.78,-4.32,-4.76,-3.71,-99.99,-4.88,78.8,0,70,6.46,0.31,-0.02,6.02
2002,143,1430,297.1,15.1,11.98,57.23,75.9,1256,2.15,-3.75,-4.3,-4.75,-3.71,-99.99,-4.87,79.1,0,71,6.33,0.31,-0.02,6.02
2002,143,1500,257.3,15.1,13.9,53.32,73.8,1224,2.06,-3.73,-4.29,-4.75,-3.7,-99.99,-4.87,80.1,0,72,6.2,0.31,-0.02,6.02
2002,143,1530,211.3,20.67,37.64,53.37,80.7,1182,2.11,-3.73,-4.28,-4.75,-3.7,-99.99,-4.87,80.6,0,77,5.99,0.33,-0.02,8.25
2002,143,1600,167.9,16.85,32.44,58.41,89.1,1133,2,-3.73,-4.28,-4.75,-3.71,-99.99,-4.87,81.7,0,76,5.68,0.29,-0.03,6.72
2002,143,1630,121.2,17.27,28.06,62.12,89.3,1073,1.94,-3.71,-4.26,-4.74,-3.7,-99.99,-4.87,82,0,76,6.14,0.32,-0.02,6.89
2002,143,1700,91.8,13.37,23.59,59.46,86.4,1006,1.85,-3.7,-4.24,-4.72,-3.68,-99.99,-4.85,82.5,0,77,6.49,0.31,-0.02,5.33
2002,143,1730,51.41,16.19,44.78,51.47,87.8,934,1.91,-3.7,-4.23,-4.72,-3.68,-99.99,-4.85,83.4,0,84,5.84,0.3,-0.02,6.46
2002,143,1800,-1.05,15.55,42.98,43.59,87.1,854,1.87,-3.7,-4.23,-4.72,-3.69,-99.99,-4.84,84.1,0,82,5.48,0.3,-0.03,6.2
2002,143,1830,-30.52,10.37,26.36,38.64,81.7,775,1.65,-3.69,-4.21,-4.71,-3.68,-99.99,-4.83,85.6,0,77,5.29,0.27,-0.03,4.13
2002,143,1900,-68.74,10.49,26.24,37.68,68.23,694,1.64,-3.68,-4.2,-4.7,-3.68,-99.99,-4.82,86.2,0,78,4.99,0.26,-0.03,4.18
2002,143,1930,-86.2,6.12,13.37,30.79,54.64,613.7,1.52,-3.67,-4.2,-4.7,-3.67,-99.99,-4.82,86.9,0,75,4.56,0.21,-0.03,2.44
2002,143,2000,-87,5.53,10.86,23.68,40.56,531,1.36,-3.66,-4.18,-4.68,-3.66,-99.99,-4.81,87.8,0,75,4.77,0.23,-0.03,2.2
2002,143,2030,-86.8,5.3,12.68,19.84,28.52,460.7,1.33,-3.65,-4.16,-4.67,-3.65,-99.99,-4.81,87.9,0,78,4.73,0.24,-0.02,2.11
2002,143,2100,-81.8,4.03,5.19,12.15,27.62,387.2,1.17,-3.64,-4.15,-4.66,-3.64,-99.99,-4.8,88.4,0,77,4.51,0.23,-0.02,1.6
2002,143,2130,-94.5,2.87,2,6.03,22.12,319.3,0.93,-3.63,-4.14,-4.64,-3.62,-99.99,-4.79,89.1,0,77,4.54,0.22,-0.02,1.14
2002,143,2200,-106.3,2.43,0.59,2.91,16.87,262.8,0.84,-3.63,-4.13,-4.63,-3.61,-99.99,-4.78,88.9,0,81,4.21,0.22,-0.02,0.97
2002,143,2230,-100.1,1.62,-2.29,-5.22,9.01,213.6,0.61,-3.62,-4.12,-4.61,-3.6,-99.99,-4.78,89.4,0,81,4.04,0.2,-0.02,0.64
2002,143,2300,-81.3,0.74,-3.35,-10.19,-0.89,171.8,0.26,-3.62,-4.11,-4.6,-3.59,-99.99,-4.78,90.3,0,84,3.58,0.16,-0.02,0.29
2002,143,2330,-57.35,0.48,-2.05,-10.77,-8.25,141,-0.12,-3.62,-4.11,-4.6,-3.59,-99.99,-4.79,91.1,0,86,2.89,0.12,-0.02,0.19
2002,144,0,-50.05,-0.02,-3.52,-6.35,-4.6,103.5,-0.51,-3.62,-4.11,-4.6,-3.6,-99.99,-4.79,91.7,0,82,2.55,0.09,-0.01,-0.01
2002,144,30,-47.75,-0.15,-3.72,-5.67,-4.27,84.6,-0.87,-3.62,-4.11,-4.6,-3.6,-99.99,-4.79,92.4,0,87,2.59,0.1,-0.01,-0.06
2002,144,100,-42.03,-0.25,-2.55,-5.71,-3.99,79.7,-1.06,-3.63,-4.11,-4.6,-3.6,-99.99,-4.79,93.1,0,94,2.05,0.05,-0.01,-0.1
2002,144,130,-34.14,-0.38,-2.57,-5.71,-3.86,77.6,-1.22,-3.64,-4.11,-4.6,-3.62,-99.99,-4.79,93.3,0,104,1.92,0.03,0,-0.15
2002,144,200,-23.22,-1.48,-6.69,-5.74,-3.84,84.6,-0.47,-3.65,-4.13,-4.61,-3.63,-99.99,-4.79,93.1,0,124,2.25,0.05,0,-0.59
2002,144,230,-7.36,0.06,-0.23,-5.74,-3.88,94.5,-0.03,-3.66,-4.13,-4.61,-3.64,-99.99,-4.79,92.5,0,120,2.39,0.01,0.01,0.02
2002,144,300,9.28,-0.63,-3.21,-5.62,-3.88,111.1,-0.08,-3.67,-4.14,-4.6,-3.64,-99.99,-4.79,92.6,0,124,2.09,0.05,0,-0.25
2002,144,330,28.86,-0.13,-0.58,-5.69,-3.91,142.4,0.11,-3.68,-4.14,-4.6,-3.64,-99.99,-4.78,92.1,0,135,1.63,0.01,0,-0.05
2002,144,400,53.59,-99.99,-99.99,-5.79,-4.11,174.4,0.39,-3.69,-4.15,-4.59,-3.63,-99.99,-4.77,90.8,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,144,430,85.8,-99.99,-99.99,-5.83,-4.49,223.1,1.09,-3.71,-4.16,-4.58,-3.62,-99.99,-4.76,89.4,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,144,500,124,-99.99,-99.99,-5.86,-4.82,279.2,2.05,-3.7,-4.15,-4.57,-3.6,-99.99,-4.75,87.9,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,144,530,155.3,-0.72,-6.67,-5.75,-5.23,330.5,2.25,-3.68,-4.14,-4.57,-3.6,-99.99,-4.75,89.8,0,220,2.28,0.06,-0.01,-0.29
2002,144,600,190.5,-2.15,-3.02,-5.83,-6.24,393.2,1.58,-3.67,-4.13,-4.57,-3.6,-99.99,-4.74,93.7,0,235,3.24,0.18,-0.07,-0.86
2002,144,630,258.9,-0.63,3.09,-5.97,-8.41,502.8,1.63,-3.66,-4.13,-4.57,-3.59,-99.99,-4.73,93.7,0,238,2.94,0.15,-0.05,-0.25
2002,144,700,304.8,1.09,11.09,-7.3,29.48,594.9,2.3,-3.66,-4.13,-4.57,-3.6,-99.99,-4.73,90.4,0,234,2.89,0.16,-0.06,0.43
2002,144,730,349.3,1.97,10.81,-0.72,53.86,682.1,2.46,-3.66,-4.14,-4.57,-3.61,-99.99,-4.72,88.8,0,238,3.07,0.17,-0.05,0.79
2002,144,800,393.3,2.81,13.8,27.02,63.26,761,3.11,-3.66,-4.14,-4.58,-3.61,-99.99,-4.72,86.4,0,236,2.93,0.17,-0.08,1.12
2002,144,830,431.8,0.78,5.35,48.32,68.1,837,3.72,-3.65,-4.13,-4.57,-3.62,-99.99,-4.72,86.2,0,236,3.4,0.14,-0.03,0.31
2002,144,900,464.3,4.53,16.59,59.68,70.5,923,4.1,-3.64,-4.12,-4.55,-3.61,-99.99,-4.72,84.1,0,237,3.71,0.18,-0.04,1.81
2002,144,930,491,4.82,7.08,69.94,72.2,1003,4.48,-3.65,-4.13,-4.55,-3.59,-99.99,-4.7,81.7,0,240,3.46,0.14,-0.03,1.93
2002,144,1000,510.7,9.67,18.83,86.8,75.3,1076,4.88,-3.69,-4.17,-4.57,-3.61,-99.99,-4.7,79,0,238,3.64,0.16,-0.02,3.87
2002,144,1030,522.6,9.66,10.95,93.4,75.3,1138,5.18,-3.7,-4.19,-4.58,-3.62,-99.99,-4.69,77.5,0,240,3.69,0.18,-0.03,3.87
2002,144,1100,526,14.85,27.77,94.4,76.6,1187,5.39,-3.7,-4.19,-4.58,-3.62,-99.99,-4.69,76.4,0,236,3.76,0.2,-0.03,5.95
2002,144,1130,525,18.94,33.33,73.5,79.9,1231,6.08,-3.71,-4.2,-4.58,-3.62,-99.99,-4.7,74.6,0,233,4.02,0.22,-0.03,7.6
2002,144,1200,518.1,27.57,57.07,69.5,84.1,1263,6.48,-3.67,-4.17,-4.55,-3.57,-99.99,-4.68,74.5,0,227,4.52,0.26,-0.04,11.07
2002,144,1230,507.1,27.32,35.01,61.85,85.7,1281,6.84,-3.63,-4.13,-4.52,-3.53,-99.99,-4.67,70.4,0,222,4.91,0.24,-0.02,10.97
2002,144,1300,488.5,28.47,37.95,104.5,83.9,1292,6.69,-3.6,-4.1,-4.51,-3.52,-99.99,-4.66,68.88,0,222,5.49,0.24,-0.02,11.43
2002,144,1330,462.2,37.74,46.05,117.3,83.4,1288,6.54,-3.59,-4.1,-4.5,-3.5,-99.99,-4.66,69.1,0,227,5.15,0.3,-0.04,15.15
2002,144,1400,429.6,37.79,55.44,110.2,78,1275,6.14,-3.58,-4.1,-4.51,-3.49,-99.99,-4.65,69.77,0,233,5.78,0.34,-0.04,15.16
2002,144,1430,393,22.49,36.41,53.03,72.6,1244,5.42,-3.56,-4.08,-4.49,-3.45,-99.99,-4.65,73.1,0,238,6.04,0.33,-0.03,9.02
2002,144,1500,353.4,19.62,19.36,22.97,66.91,1165,5.04,-3.52,-4.04,-4.48,-3.38,-99.99,-4.65,75.3,0,246,5.69,0.4,-0.05,7.87
2002,144,1530,309.1,13.86,10.46,13.56,67.27,1149,4.62,-3.49,-4.02,-4.48,-3.28,-99.99,-4.65,76.9,0,249,4.88,0.36,-0.03,5.55
2002,144,1600,259.8,12.02,8.01,18.98,70.8,1099,4.84,-3.49,-4.04,-4.5,-3.16,-99.99,-4.67,76.5,0,247,4.49,0.28,-0.03,4.82
2002,144,1630,204.2,11.63,14.94,19.37,71.4,1045,4.86,-3.41,-4.04,-4.51,-3.03,-99.99,-4.69,77.4,0,245,4.51,0.26,-0.04,4.66
2002,144,1700,161,10.34,15.93,20.09,69.19,982,4.29,-3.25,-3.99,-4.5,-2.89,-99.99,-4.69,79.1,0,248,4.33,0.27,-0.04,4.14
2002,144,1730,114.3,10.11,17.97,21.09,65.6,911,3.94,-3.1,-3.95,-4.48,-2.81,-99.99,-4.66,79.9,0,251,4.32,0.32,-0.05,4.04
2002,144,1800,64.57,10.48,18.55,22.15,59.92,838,3.75,-3.05,-3.91,-4.46,-2.83,-99.99,-4.64,80.3,0,251,4.08,0.32,-0.05,4.19
2002,144,1830,21.02,8.23,15.46,24,54.04,761,3.39,-3.05,-3.9,-4.45,-2.95,-99.99,-4.63,82,0,250,4.12,0.29,-0.04,3.29
2002,144,1900,-11.27,7.41,14.99,22.96,46.25,681.2,3.06,-3.1,-3.89,-4.43,-2.96,-99.99,-4.61,83.1,0,252,3.96,0.3,-0.04,2.96
2002,144,1930,-36.97,5.05,8.17,21.65,38.43,603,2.77,-3.22,-3.88,-4.42,-3.02,-99.99,-4.6,83.8,0,257,3.78,0.32,-0.04,2.02
